id,word,explanation,due,memory_state,scheduled_days,last_review
176,送る,赠送/授予,2026-01-09T00:36:27.161288+00:00,"{""stability"": 198.0218, ""difficulty"": 3.6184807}",198,2025-06-25T00:36:27.161288+00:00
177,蒸す,,2025-09-02T06:34:15.006604+00:00,"{""stability"": 55.235046, ""difficulty"": 6.8199162}",55,2025-07-09T06:34:15.006604+00:00
178,親子,,2025-08-31T00:32:17.288971+00:00,"{""stability"": 82.011856, ""difficulty"": 4.5000334}",82,2025-06-10T00:32:17.288971+00:00
179,狭い,狭窄的,2026-01-09T09:11:59.271391+00:00,"{""stability"": 198.0218, ""difficulty"": 3.6184807}",198,2025-06-25T09:11:59.271391+00:00
180,降る,降（下）落,2025-10-28T00:36:52.740775+00:00,"{""stability"": 125.00516, ""difficulty"": 5.6455827}",125,2025-06-25T00:36:52.740775+00:00
181,台所,厨房,2025-09-08T01:28:06.004097+00:00,"{""stability"": 87.77237, ""difficulty"": 4.5000334}",88,2025-06-12T01:28:06.004097+00:00
182,本当,真的,2026-01-09T08:59:36.458808+00:00,"{""stability"": 198.0218, ""difficulty"": 3.6184807}",198,2025-06-25T08:59:36.458808+00:00
183,二つ,基数词/训读/二,2026-01-09T08:55:00.921366+00:00,"{""stability"": 198.0218, ""difficulty"": 3.6184807}",198,2025-06-25T08:55:00.921366+00:00
184,困る,为难,2025-09-08T01:48:26.348884+00:00,"{""stability"": 87.77237, ""difficulty"": 4.5000334}",88,2025-06-12T01:48:26.348884+00:00
185,ただいま,刚刚/我回来了,2025-11-09T03:12:09.085090+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-12T03:12:09.085090+00:00
186,万,一万/万位数,2026-01-09T09:17:01.393016+00:00,"{""stability"": 198.0218, ""difficulty"": 3.6184807}",198,2025-06-25T09:17:01.393016+00:00
187,帰る,回去,2026-01-09T08:05:20.258783+00:00,"{""stability"": 198.0218, ""difficulty"": 3.6184807}",198,2025-06-25T08:05:20.258783+00:00
188,お粥,粥,2025-09-08T01:48:32.720167+00:00,"{""stability"": 87.77237, ""difficulty"": 4.5000334}",88,2025-06-12T01:48:32.720167+00:00
189,一つ,基数词/训读/一,2025-11-09T03:11:47.409998+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-12T03:11:47.409998+00:00
190,三つ,基数词/训读/三,2025-11-09T01:40:30.505577+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-12T01:40:30.505577+00:00
191,四つ,基数词/训读/四,2026-12-23T01:52:14.170525+00:00,"{""stability"": 498.0682, ""difficulty"": 2.1301212}",498,2025-08-12T01:52:14.170525+00:00
192,五つ,基数词/训读/五,2025-09-08T01:44:10.605589+00:00,"{""stability"": 87.77237, ""difficulty"": 4.5000334}",88,2025-06-12T01:44:10.605589+00:00
193,六つ,基数词/训读/六,2025-09-08T01:44:48.919709+00:00,"{""stability"": 87.77237, ""difficulty"": 4.5000334}",88,2025-06-12T01:44:48.919709+00:00
194,七つ,基数词/训读/七,2025-11-09T01:49:28.747598+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-12T01:49:28.747598+00:00
195,八つ,基数词/训读/八,2025-11-09T03:11:40.298923+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-12T03:11:40.298923+00:00
196,九つ,基数词/训读/九,2025-09-08T01:50:45.090949+00:00,"{""stability"": 87.77237, ""difficulty"": 4.5000334}",88,2025-06-12T01:50:45.090949+00:00
197,十,基数词/训读/十,2025-09-08T01:38:09.167379+00:00,"{""stability"": 87.77237, ""difficulty"": 4.5000334}",88,2025-06-12T01:38:09.167379+00:00
198,申し込み書,申请书,2026-07-24T02:26:53.659332+00:00,"{""stability"": 356.68445, ""difficulty"": 4.4532113}",357,2025-08-01T02:26:53.659332+00:00
199,動物園,动物园,2026-01-09T08:53:26.192944+00:00,"{""stability"": 198.0218, ""difficulty"": 3.6184807}",198,2025-06-25T08:53:26.192944+00:00
200,これから,从现在开始,2025-09-08T01:45:32.724252+00:00,"{""stability"": 87.77237, ""difficulty"": 4.5000334}",88,2025-06-12T01:45:32.724252+00:00
201,不味い,难吃,2025-09-08T01:46:46.525286+00:00,"{""stability"": 87.77237, ""difficulty"": 4.5000334}",88,2025-06-12T01:46:46.525286+00:00
202,飲みます,喝,2026-01-09T09:16:28.727839+00:00,"{""stability"": 198.0218, ""difficulty"": 3.6184807}",198,2025-06-25T09:16:28.727839+00:00
203,買います,买,2025-11-09T01:50:01.770458+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-12T01:50:01.770458+00:00
204,とります,拍摄/拿取,2025-09-08T01:40:17.157742+00:00,"{""stability"": 87.77237, ""difficulty"": 4.5000334}",88,2025-06-12T01:40:17.157742+00:00
205,書ます,写,2026-01-09T07:51:37.833172+00:00,"{""stability"": 198.0218, ""difficulty"": 3.6184807}",198,2025-06-25T07:51:37.833172+00:00
206,読みます,读,2025-11-09T01:39:10.214530+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-12T01:39:10.214530+00:00
207,聴きます,听,2025-11-09T01:45:48.600737+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-12T01:45:48.600737+00:00
208,食べます,吃,2025-11-09T01:48:53.110328+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-12T01:48:53.110328+00:00
209,見ます,看,2025-11-09T03:12:04.424829+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-12T03:12:04.424829+00:00
210,します,做,2025-11-09T01:38:50.621306+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-12T01:38:50.621306+00:00
211,行きます,去,2025-11-09T01:31:11.600390+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-12T01:31:11.600390+00:00
212,来ます,来,2025-11-09T01:40:49.150942+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-12T01:40:49.150942+00:00
213,帰ります,回家/回去,2025-11-09T01:35:21.846284+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-12T01:35:21.846284+00:00
214,休みます,休息,2025-11-09T01:30:12.326679+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-12T01:30:12.326679+00:00
215,起きます,起床,2025-11-09T01:38:47.955586+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-12T01:38:47.955586+00:00
216,寝ます,睡觉,2025-11-09T03:11:42.886277+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-12T03:11:42.886277+00:00
217,働きます,工作,2025-11-09T03:11:31.481110+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-12T03:11:31.481110+00:00
218,始まります,开始,2025-11-09T03:12:12.588192+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-12T03:12:12.588192+00:00
219,終わります,结束,2026-01-09T09:09:08.234633+00:00,"{""stability"": 198.0218, ""difficulty"": 3.6184807}",198,2025-06-25T09:09:08.234633+00:00
221,本棚,书架,2026-06-21T02:23:14.733734+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:23:14.733734+00:00
222,八百屋,蔬果店,2025-12-10T01:40:14.350498+00:00,"{""stability"": 141.61458, ""difficulty"": 4.5050673}",142,2025-07-21T01:40:14.350498+00:00
223,など,等等/之类的,2025-11-02T00:58:22.114784+00:00,"{""stability"": 132.46637, ""difficulty"": 4.5000334}",132,2025-06-23T00:58:22.114784+00:00
224,言葉,词语/语言,2026-06-21T02:20:32.986310+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:20:32.986310+00:00
225,そのうち,不久/过些时候,2025-09-11T08:39:39.959674+00:00,"{""stability"": 35.258972, ""difficulty"": 6.2502117}",35,2025-08-07T08:39:39.959674+00:00
226,プログラム,程序/计划,2025-11-10T03:14:20.416487+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-13T03:14:20.416487+00:00
227,不可能,不可能/无法做到,2026-06-21T02:28:18.134852+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:28:18.134852+00:00
228,計る,测量/估计,2026-01-11T01:06:25.037154+00:00,"{""stability"": 159.66954, ""difficulty"": 5.2232594}",160,2025-08-04T01:06:25.037154+00:00
229,例える,比喻/举例,2025-11-10T00:59:39.134864+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-13T00:59:39.134864+00:00
230,信じる,相信/信任,2025-11-10T00:59:49.795164+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-13T00:59:49.795164+00:00
231,思い,想法/思念,2025-11-10T00:59:45.218490+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-13T00:59:45.218490+00:00
232,夕立,傍晚的雷骤雨,2025-09-04T03:44:07.666416+00:00,"{""stability"": 65.04932, ""difficulty"": 6.6864276}",65,2025-07-01T03:44:07.666416+00:00
233,内外,内外/里外,2025-11-10T00:59:33.520675+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-13T00:59:33.520675+00:00
234,輝く,闪耀/发光,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,一個,助数词/圆、小的东西,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,ニ枚,助数词/薄片的东西,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,三本,助数词/根 条/细长的东西,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,四冊,助数词/书本等,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,五匹,助数词/小动物(读音会变),2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,六円,助数词/金额,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,七歳,助数词/岁数,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,八番,助数词/第八 八号/序号（序数词）,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,九課,助数词/课程、行政科室,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,十階,助数词/楼层,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,十一回,助数词/次数、回数、顺序,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,十二級,助数词/等级、级别,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,十三章,助数词/章节,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,十四重,助数词/层 重/重叠数量,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,十五畳,助数词/张 块/席子（表示面积）,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,十六世代,助数词/代/家族,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,十七足,助数词/双 对/穿戴成双的物品,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,十八台,助数词/机器、车辆等,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,十九通,助数词/封 件/信函、文件,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,二十人,助数词/人数,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,二十一名,助数词/人数,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,二十二杯,助数词/杯 碗,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,二十三箱,助数词/成箱的东西,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,二十四番地,助数词/X号/街道地址,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,二十五番目,助数词/第X个/序号,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,二十六頁,助数词/页数,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,二十七目,助数词/第X/顺序（序数词）,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
234,二十八羽,助数词/鸟类 家禽等,2026-06-21T02:43:22.769562+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:22.769562+00:00
235,チケット,票,2025-11-10T03:14:32.790306+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-13T03:14:32.790306+00:00
236,パンフレット,小册子/pamplet,2026-06-21T02:35:18.773362+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:35:18.773362+00:00
237,花,花,2025-11-10T00:59:41.274685+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-13T00:59:41.274685+00:00
238,お金,钱,2025-11-10T03:15:03.125779+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-13T03:15:03.125779+00:00
239,宿題,作业,2025-09-14T00:37:12.494797+00:00,"{""stability"": 80.51496, ""difficulty"": 6.510204}",81,2025-06-25T00:37:12.494797+00:00
240,航空便,空运件,2025-11-10T03:14:12.241032+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-13T03:14:12.241032+00:00
241,名前,姓名,2025-11-10T03:13:58.867116+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-13T03:13:58.867116+00:00
242,件,事情,2025-11-10T03:14:22.815908+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-13T03:14:22.815908+00:00
243,小麦粉,面粉,2025-09-23T05:09:31.692164+00:00,"{""stability"": 55.804474, ""difficulty"": 8.051965}",56,2025-07-29T05:09:31.692164+00:00
244,箸,筷子,2026-06-21T02:28:01.226386+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:28:01.226386+00:00
245,スプーン,勺子,2025-11-10T03:14:07.024106+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-13T03:14:07.024106+00:00
246,夕方,傍晚,2025-12-10T02:29:47.846706+00:00,"{""stability"": 141.61458, ""difficulty"": 4.5050673}",142,2025-07-21T02:29:47.846706+00:00
247,もらいます,拿到,2025-11-10T03:15:24.759024+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-13T03:15:24.759024+00:00
248,会います,见面,2026-06-21T02:35:35.269542+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:35:35.269542+00:00
249,送ります,寄,2026-06-21T02:28:58.836227+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:28:58.836227+00:00
250,作ります,制造,2026-06-21T02:43:09.072776+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:09.072776+00:00
251,届きます,[自動1]届く/收到,2026-06-21T02:26:15.882430+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:26:15.882430+00:00
252,描きます,画,2025-11-10T03:15:11.125243+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-13T03:15:11.125243+00:00
253,貸します,借出,2026-06-21T02:26:41.991229+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:26:41.991229+00:00
254,習います,学习,2026-06-21T02:37:44.854539+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:37:44.854539+00:00
255,あげます,给,2025-10-01T00:43:11.608026+00:00,"{""stability"": 50.779133, ""difficulty"": 7.6925316}",51,2025-08-11T00:43:11.608026+00:00
256,かけます,打（电话）,2025-09-14T03:57:31.378706+00:00,"{""stability"": 64.91021, ""difficulty"": 7.3312516}",65,2025-07-11T03:57:31.378706+00:00
257,借ります,（向别人）借,2025-11-26T03:41:08.681623+00:00,"{""stability"": 147.57141, ""difficulty"": 5.9715905}",148,2025-07-01T03:41:08.681623+00:00
258,教えます,教,2025-12-10T02:26:00.980178+00:00,"{""stability"": 141.61458, ""difficulty"": 4.5050673}",142,2025-07-21T02:26:00.980178+00:00
259,もう,已经,2026-06-21T02:43:16.733557+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:43:16.733557+00:00
260,さっき,刚才,2026-12-25T01:06:47.272490+00:00,"{""stability"": 498.0682, ""difficulty"": 2.1301212}",498,2025-08-14T01:06:47.272490+00:00
261,前に,以前,2025-11-10T03:15:15.885121+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-13T03:15:15.885121+00:00
262,たったいま,刚刚,2026-06-21T02:28:54.640073+00:00,"{""stability"": 334.84042, ""difficulty"": 3.6184807}",335,2025-07-21T02:28:54.640073+00:00
263,ただいま,刚刚/我回来了,2025-11-10T03:15:00.472109+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-13T03:15:00.472109+00:00
264,太ります,变胖,2026-04-16T00:44:35.342947+00:00,"{""stability"": 241.28008, ""difficulty"": 6.806857}",241,2025-08-18T00:44:35.342947+00:00
265,出します,寄（信）,2026-04-24T00:32:29.255497+00:00,"{""stability"": 274.8206, ""difficulty"": 4.625697}",275,2025-07-23T00:32:29.255497+00:00
266,制服,校服/工作服,2025-11-28T02:40:33.990585+00:00,"{""stability"": 165.19757, ""difficulty"": 2.1301212}",165,2025-06-16T02:40:33.990585+00:00
267,カタログ,catalog,2025-11-28T02:46:23.594862+00:00,"{""stability"": 165.19757, ""difficulty"": 2.1301212}",165,2025-06-16T02:46:23.594862+00:00
268,およそ,大约/大概,2025-11-28T02:40:26.267393+00:00,"{""stability"": 165.19757, ""difficulty"": 2.1301212}",165,2025-06-16T02:40:26.267393+00:00
269,女優,女演员,2025-11-28T02:47:02.485071+00:00,"{""stability"": 165.19757, ""difficulty"": 2.1301212}",165,2025-06-16T02:47:02.485071+00:00
270,ミス,miss,2025-11-28T02:47:26.085904+00:00,"{""stability"": 165.19757, ""difficulty"": 2.1301212}",165,2025-06-16T02:47:26.085904+00:00
271,祭る,祭祀/庆祝,2025-11-07T03:35:19.091012+00:00,"{""stability"": 129.05917, ""difficulty"": 5.623587}",129,2025-07-01T03:35:19.091012+00:00
272,所,地方/场所,2026-04-30T00:39:06.213997+00:00,"{""stability"": 290.44604, ""difficulty"": 3.6184807}",290,2025-07-14T00:39:06.213997+00:00
273,革,皮革/革新,2025-11-28T02:46:05.346284+00:00,"{""stability"": 165.19757, ""difficulty"": 2.1301212}",165,2025-06-16T02:46:05.346284+00:00
274,それから,然后/接着,2025-12-15T03:41:21.593228+00:00,"{""stability"": 166.85185, ""difficulty"": 5.2124}",167,2025-07-01T03:41:21.593228+00:00
275,脱ぐ,脱（衣服等）,2026-04-30T00:42:40.287139+00:00,"{""stability"": 290.44604, ""difficulty"": 3.6184807}",290,2025-07-14T00:42:40.287139+00:00
276,夕飯,晚饭/晚餐,2025-11-28T02:40:55.190698+00:00,"{""stability"": 165.19757, ""difficulty"": 2.1301212}",165,2025-06-16T02:40:55.190698+00:00
277,遅い,迟的/慢的,2025-11-28T02:40:40.163281+00:00,"{""stability"": 165.19757, ""difficulty"": 2.1301212}",165,2025-06-16T02:40:40.163281+00:00
